code,name,address,route_id,status,payment_terms,default_discount,owner_name,phone,email
OUT1564,"Wattakgoda Stores, Imaduwa",Imaduwa,1,active,cash,20.0,,,
OUT1565,"Weeraketiya Stores, Weeraketiya",Weeraketiya,1,active,cash,20.0,,,
OUT1566,"Weerakkodi Stores, Thalgaswala",Thalgaswala,1,active,cash,20.0,,,
OUT1567,"Weerakon Super, Neluwa","Morawaka Rd, Neluwa",1,active,cash,20.0,,,
OUT1568,"Weerakoon Grocery, Thawalama",Thawalama,1,active,cash,20.0,,,
OUT1569,"Weerakoon Super, Jesminweli Junction",Jesminweli Junctoin,1,active,cash,20.0,,,
OUT1570,"Weerarathna Book Shop, Aluthwala",Aluthwala,3,active,cash,20.0,,,
OUT1571,"Weerasingha Stores, Hagoda",Hagoda,2,active,cash,20.0,,,
OUT1572,"Weerasingha Stores, Hepudeniya",Hepudeniya,1,active,cash,20.0,,,
OUT1573,"Weerasingha Stores, Thepudeniya",Thepudeniya,1,active,cash,20.0,,,
OUT1574,"Weerasingha Stores, Walipitiya",Walipitiya,1,active,cash,20.0,,,
OUT1575,Weerasingha Stores. Hakmana,Hakmana,1,active,cash,20.0,,,
OUT1576,"Weerathunga Stores, Pahalakeebiya",Pahalakeebiya,5,active,cash,20.0,,,
OUT1577,"Weerathunga Super, Walgama",Walgama,1,active,cash,20.0,,,
OUT1578,Wejitable Shop Hapugala Juncion,"Galle Road, Hapugala",4,active,cash,20.0,,,
OUT1579,"Welihinda Stores, Pitabeddara",Pitabeddara,1,active,cash,20.0,,,
OUT1580,"Wethara Stores, Rathgama",Rathgama,2,active,cash,20.0,,,
OUT1581,"Wickrama Super, Kottegoda",Kottegoda,1,active,cash,20.0,,,
OUT1582,"Wickramasingha Fruits, Kurundugaha",Kurudugaha,3,active,cash,20.0,,,
OUT1583,"Wickramasingha Grocery, Richmond Hill",,2,active,cash,20.0,,,
OUT1584,"Wickramasingha Stores, Imaduwa",Imaduwa,2,active,cash,20.0,,,
OUT1585,"Wickramathilaka Stores, Batapola",Batapola,6,active,cash,20.0,,,
OUT1586,"Wickrma Super, Gandara",Gandara,1,active,cash,20.0,,,
OUT1587,"Wickrmasingha Grocery, Dolamawatha",Dolamawata,1,active,cash,20.0,,,
OUT1588,"Widara Stores, Kakanadura",Kakanadura,1,active,cash,20.0,,,
OUT1589,"Wijaya Food City, Ambalanwatta",Ambalanwatta,4,active,cash,20.0,,,
OUT1590,"Wijaya Food City, Labuduwa","Karapitiya, Galle",4,active,cash,20.0,,,
OUT1591,"Wijaya Food City, Thalagaha",Thalagaha,4,active,cash,20.0,,,
OUT1592,"Wijaya Food City, Wanduraba",Wanduraba,7,active,cash,20.0,,,
OUT1593,"Wijaya Shama Stores, Yatalamatta",Yatalamatta,3,active,cash,20.0,,,
OUT1594,"Wijesingha Stores, Heenatigala",Heenatigala,3,active,cash,20.0,,,
OUT1595,"Wijesiri Stores, Baddegama",Halpathota,5,active,cash,20.0,,,
OUT1596,"Wijitha Food  City,(wholesale) Hirimbura",Hirimbura  Galle,7,active,cash,20.0,,,
OUT1597,Wijitha Food City,Hirimbura,9,active,cash,20.0,,,
OUT1598,"Wijitha Food City , Ahangama",,1,active,cash,20.0,,,
OUT1599,"Wijitha Food City, Mathugama",Mathugama,6,active,cash,20.0,,,
OUT1600,"Wijitha Food City, Palawatta",Palawatta,6,active,cash,20.0,,,
OUT1601,"Wijitha Food City, Pitigala",Pitigala,6,active,cash,20.0,,,
OUT1602,"Wijitha Food City, Wholesale, Pitigala",Pitigala,3,active,cash,20.0,,,
OUT1603,"Wijitha Grocery, Ahangama",Ahangama,1,active,cash,20.0,,,
OUT1604,"Wijitha Mega City (wholesale), Ambalanwatta",Ambalanwatta,7,active,cash,20.0,,,
OUT1605,"Wijitha Mega City(Whole Sale), Sandarawala",Sandarawala,7,active,cash,20.0,,,
OUT1606,"Wijitha Mega City, Ambalanwatta",Ambalanwatta,7,active,cash,20.0,,,
OUT1607,"Wijitha Mega City, Sandarawala",Sandarawala,7,active,cash,20.0,,,
OUT1608,"Wijitha Sahana Food City, Ahangama",Ahangama,1,active,cash,20.0,,,
